,receiptId,brandCode,barcode,description,finalPrice,partnerItemId,pointsEarned,pointsPayerId,quantityPurchased,rewardsGroup,rewardsProductPartnerId,targetPrice,userFlaggedNewItem,needsFetchReview
6129,6012e64e0a720f05f8000031,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,1,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6130,6012e64e0a720f05f8000031,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,2,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6131,6012e64e0a720f05f8000031,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,3,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6132,6012e66c0a720f05f800004d,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,0,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6133,6012e66c0a720f05f800004d,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,1,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6134,6012e66c0a720f05f800004d,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,2,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6135,6012e66c0a720f05f800004d,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,3,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6136,6012e65b0a720f05f800003d,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,0,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6137,6012e65b0a720f05f800003d,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,1,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6138,6012e65b0a720f05f800003d,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,2,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6139,6012e65b0a720f05f800003d,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,3,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6140,6013410c0a7214ad5000002a,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,0,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6141,6013410c0a7214ad5000002a,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,1,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6142,6013410c0a7214ad5000002a,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,2,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6143,6013410c0a7214ad5000002a,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,3,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6144,601340ff0a7214ad50000024,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,0,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6145,601340ff0a7214ad50000024,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,1,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6146,601340ff0a7214ad50000024,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,2,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6147,601340ff0a7214ad50000024,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,3,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6148,6012ea2d0a720f05f8000068,HUGGIES,036000495737,HUGGIES SPECIAL DELIVERY NEWBORN DISPOSABLE DIAPER BOX 66 CT,19.99,1014,199.9,550b2565e4b001d5e9e4146f,1.0,HUGGIES SPECIAL DELIVERY DIAPERS 60 - 69 COUNT,550b2565e4b001d5e9e4146f,,,
6149,6012ea2d0a720f05f8000068,,036000432190,HUGGIES SIMPLY CLEAN PREMOISTENED FC HND AND BTM WP FRAGRANCE FREE NONFLUSHABLE BAG 72 COUNT,9.99,1017,99.9,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 56 - 159 COUNT,550b2565e4b001d5e9e4146f,,,
6150,60132b1f0a7214ad5000000c,,4011,ITEM NOT FOUND,1,1,,,1.0,,,,,
6151,60132ae40a7214ad50000007,BRAND,070470400235,"Yoplait Whips! Non-Fat Greek Yogurt - Tropical Mousse, 4 Oz",10.00,0,,5332f5f3e4b03c9a25efd0ae,1.0,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,,,
6152,60132aef0a720f05f800006d,BRAND,070470400235,"Yoplait Whips! Non-Fat Greek Yogurt - Tropical Mousse, 4 Oz",10.00,0,,5332f5f3e4b03c9a25efd0ae,1.0,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,,,
6153,601341150a7214ad5000002e,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,0,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6154,601341150a7214ad5000002e,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,1,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6155,601341150a7214ad5000002e,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,2,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6156,601341150a7214ad5000002e,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,3,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6157,6012e6380a720f05f800001c,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,0,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6158,6012e6380a720f05f800001c,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,1,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6159,6012e6380a720f05f800001c,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,2,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6160,6012e6380a720f05f800001c,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,3,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6161,6012e62d0a720f05f8000012,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,0,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6162,6012e62d0a720f05f8000012,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,1,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6163,6012e62d0a720f05f8000012,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,2,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6164,6012e62d0a720f05f8000012,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,3,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6165,601341040a7214ad50000026,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,0,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6166,601341040a7214ad50000026,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,1,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6167,601341040a7214ad50000026,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,2,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6168,601341040a7214ad50000026,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,3,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6169,6012e64f0a720f05f8000032,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,0,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6170,6012e64f0a720f05f8000032,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,1,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6171,6012e64f0a720f05f8000032,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,2,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6172,6012e64f0a720f05f8000032,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,3,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6173,601340fc0a720f05f8000089,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,0,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6174,601340fc0a720f05f8000089,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,1,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6175,601340fc0a720f05f8000089,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,2,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6176,601340fc0a720f05f8000089,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,3,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6177,60132b740a7214ad50000012,,4011,ITEM NOT FOUND,1,1,,,1.0,,,,,
6178,60132b740a7214ad50000012,,1234,,2.56,2,,,3.0,,,,True,True
6179,6012e6430a720f05f8000026,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,0,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6180,6012e6430a720f05f8000026,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,1,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6181,6012e6430a720f05f8000026,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,2,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6182,6012e6430a720f05f8000026,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,3,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6183,60132b860a720f05f8000075,,4011,ITEM NOT FOUND,24.00,1,,,1.0,,,,True,False
6184,601341160a720f05f8000095,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,0,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6185,601341160a720f05f8000095,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,1,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6186,601341160a720f05f8000095,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,2,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6187,601341160a720f05f8000095,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,3,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6188,6012e6750a720f05f8000055,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,0,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6189,6012e6750a720f05f8000055,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,1,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6190,6012e6750a720f05f8000055,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,2,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6191,6012e6750a720f05f8000055,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,3,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6192,6012e6620a720f05f8000043,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,0,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6193,6012e6620a720f05f8000043,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,1,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6194,6012e6620a720f05f8000043,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,2,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6195,6012e6620a720f05f8000043,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,3,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6196,6012e6840a720f05f8000063,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,0,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6197,6012e6840a720f05f8000063,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,1,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6198,6012e6840a720f05f8000063,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,2,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6199,6012e6840a720f05f8000063,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,3,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6200,6012e6210a720f05f8000007,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,0,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6201,6012e6210a720f05f8000007,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,1,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6202,6012e6210a720f05f8000007,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,2,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6203,6012e6210a720f05f8000007,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,3,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6204,6012e6710a720f05f8000051,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,0,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6205,6012e6710a720f05f8000051,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,1,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6206,6012e6710a720f05f8000051,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,2,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6207,6012e6710a720f05f8000051,,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.00,3,210.0,550b2565e4b001d5e9e4146f,1.0,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,
6208,600f2fc80a720f0535000030,BETTY CROCKER,,BC DLGHTS BRS MX 0.99,0.79,1013,,,1.0,,,,,False
6209,600f2fc80a720f0535000030,BETTY CROCKER,016000437760,Betty Crocker Hershey's - Milk Chocolate Frosting,1.98,1014,,,1.0,DUNCAN HINES FROSTING,5e825d64f221c312e698a62a,,,False
6210,600f2fc80a720f0535000030,CHEX,311111434807,CHEX CEREAL MEDIUM SIZE,1.49,1015,,5332f5f3e4b03c9a25efd0ae,1.0,CHEX CEREAL MEDIUM SIZE,5332f5f3e4b03c9a25efd0ae,,,False
6211,600f2fc80a720f0535000030,GENERAL MILLS,016000877009,General Mills Breakfast Packs Rte Cereal - 9.14Oz,2.49,1016,,5332f5f3e4b03c9a25efd0ae,1.0,GM CEREAL VARIETY PACKS,5332f5f3e4b03c9a25efd0ae,,,False
6212,600f2fc80a720f0535000030,CINNAMON TOAST CRUNCH,016000126855,Cinnamon Toast Crunch Rte Cereal - Giant Size,2.49,1017,,5332f5f3e4b03c9a25efd0ae,1.0,CINNAMON TOAST CRUNCH CEREAL GIANT SIZE,5332f5f3e4b03c9a25efd0ae,,,False
6213,600f2fc80a720f0535000030,,,BC PEANUT BUTTER,3.79,1018,,,1.0,,,,,False
6214,600f2fc80a720f0535000030,JACK LINK'S,,JACK LINKS ORIGINA,5.99,1019,,,1.0,,,,,False
6215,600f2fc80a720f0535000030,TROLLI,020709100139,TRL SR BRT CRW CRWL GM CNDY BAG 30.4 OZ,13.96,1020,,,2.0,,559c2234e4b06aca36af13c6,,,False
6216,600f2fc80a720f0535000030,VELVEETA,021000045129,Velveeta Shells and Cheese,5.99,1022,,,1.0,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,False
